 SPP2 ,-,,,
 SPPL2B ,-,,,
 SPPL3 ,-,,,
 SPR ,-,,,
 SPRN ,-,,,
 SPRY1 ,-,,,
 SPRY2 ,-,,,
 SPRYD3 ,-,,,
 SPRYD4 ,-,,,
 SPSB1 ,-,,,
 SPSB2 ,-,,,
 SPSB3 ,-,,,
 SPSB4 ,-,,,
 SPTA1 ,-,,,
 SPTAN1 ,-,,,
 SPTBN1 ,-,,,
 SPTBN2 ,-,,,
 SPTBN4 ,-,,,
 SPTBN5 ,-,,,
 SPTLC3 ,-,,,
 SPTY2D1 ,-,,,
 SQLE ,-,,,
 SQRDL ,-,,,
 SR140 ,-,,,
 SRC ,-,,,
 SRCAP ,-,,,
 SRCRB4D ,-,,,
 SRD5A1 ,-,,,
 SRD5A3 ,-,,,
 SREBF2 ,-,,,
 SRF ,-,,,
 SRGAP1 ,-,,,
 SRGAP2 ,-,,,
 SRM ,-,,,
 SRMS ,-,,,
 SRP19 ,-,,,
 SRP68 ,-,,,
 SRP72 ,-,,,
 SRP9 ,-,,,
 SRPK1 ,-,,,
 SRPK2 ,-,,,
 SRR ,-,,,
 SRR ,-,,,
 SRRM2 ,-,,,
 SRRM2 ,-,,,
 SRRM3 ,-,,,
 SRRT ,-,,,
 SS18 ,-,,,
 SS18L1 ,-,,,
 SS18L2 ,-,,,
 SSB ,-,,,
 SSBP1 ,-,,,
 SSBP2 ,-,,,
 SSBP3 ,-,,,
 SSBP4 ,-,,,
 SSH1 ,-,,,
 SSH2 ,-,,,
 SSH2 ,-,,,
 SSH3 ,-,,,
 SSNA1 ,-,,,
 SSPN ,-,,,
 SSR1 ,-,,,
 SSR2 ,-,,,
 SSRP1 ,-,,,
 SSTR1 ,-,,,
 SSTR5 ,-,,,
 SSX2IP ,-,,,
 ST14 ,-,,,
 ST18 ,-,,,
 ST20 ,-,,,
 ST3GAL2 ,-,,,
 ST3GAL3 ,-,,,
 ST3GAL4 ,-,,,
 ST5 ,-,,,
 ST5 ,-,,,
 ST6GAL2 ,-,,,
 ST6GALNAC1 ,-,,,
 ST6GALNAC2 ,-,,,
 ST6GALNAC3 ,-,,,
 ST6GALNAC5 ,-,,,
 ST7 ,-,,,
 ST7 ,-,,,
 ST7 ,-,,,
 ST7OT1 ,-,,,
 ST7OT1 ,-,,,
 ST7OT3 ,-,,,
 ST7OT4 ,-,,,
 ST7OT4 ,-,,,
 ST8SIA2 ,-,,,
 ST8SIA5 ,-,,,
 ST8SIA6 ,-,,,
 STAB2 ,-,,,
 STAC2 ,-,,,
 STAC3 ,-,,,
 STAG1 ,-,,,
 STAG3L1 ,-,,,
 STAG3L2 ,-,,,
 STAG3L3 ,-,,,
 STAG3L3 ,-,,,
 STAG3L4 ,-,,,
 STAM2 ,-,,,
 STAMBP ,-,,,
 STAMBPL1 ,-,,,
 STAP1 ,-,,,
 STAR ,-,,,
 STARD13 ,-,,,
 STARD3NL ,-,,,
 STARD4 ,-,,,
 STARD5 ,-,,,
 STARD7 ,-,,,
 STAT1 ,-,,,
 STAT4 ,-,,,
 STAT5A ,-,,,
 STAU1 ,-,,,
 STC2 ,-,,,
 STEAP1 ,-,,,
 STEAP2 ,-,,,
 STEAP4 ,-,,,
 STIL ,-,,,
 STIM1 ,-,,,
 STK10 ,-,,,
 STK11IP ,-,,,
 STK16 ,-,,,
 STK17A ,-,,,
 STK19 ,-,,,
 STK25 ,-,,,
 STK31 ,-,,,
 STK32B ,-,,,
 STK33 ,-,,,
 STK35 ,-,,,
 STK36 ,-,,,
 STK38 ,-,,,
 STK38L ,-,,,
 STL ,-,,,
 STMN1 ,-,,,
 STOML1 ,-,,,
 STON1-GTF2A1L ,-,,,
 STOX2 ,-,,,
 STRA13 ,-,,,
 STRA6 ,-,,,
 STRADA ,-,,,
 STRADB ,-,,,
 STRAP ,-,,,
 STRBP ,-,,,
 STRN ,-,,,
 STRN4 ,-,,,
 STRN4 ,-,,,
 STT3A ,-,,,
 STUB1 ,-,,,
 STX10 ,-,,,
 STX11 ,-,,,
 STX12 ,-,,,
 STX16 ,-,,,
 STX17 ,-,,,
 STX18 ,-,,,
 STX19 ,-,,,
 STX1A ,-,,,
 STX1B ,-,,,
 STX3 ,-,,,
 STX4 ,-,,,
 STX5 ,-,,,
 STX6 ,-,,,
 STX8 ,-,,,
 STXBP2 ,-,,,
 STXBP3 ,-,,,
 STXBP4 ,-,,,
 STXBP4 ,-,,,
 STXBP5 ,-,,,
 STXBP6 ,-,,,
 SUB1 ,-,,,
 SUCLA2 ,-,,,
 SUCLG2 ,-,,,
 SUCNR1 ,-,,,
 SUGT1 ,-,,,
 SUGT1P1 ,-,,,
 SUGT1P1 ,-,,,
 SUGT1P1 ,-,,,
 SULF1 ,-,,,
 SULT1A3 ,-,,,
 SULT1A4 ,-,,,
 SULT1C2 ,-,,,
 SULT2A1 ,-,,,
 SULT2B1 ,-,,,
 SULT4A1 ,-,,,
 SUMF1 ,-,,,
 SUMO1 ,-,,,
 SUMO2 ,-,,,
 SUMO3 ,-,,,
 SUMO4 ,-,,,
 SUPT16H ,-,,,
 SUPT5H ,-,,,
 SUPT6H ,-,,,
 SUPT6H ,-,,,
 SUPV3L1 ,-,,,
 SURF1 ,-,,,
 SURF1 ,-,,,
 SURF2 ,-,,,
 SURF2 ,-,,,
 SURF4 ,-,,,
 SURF6 ,-,,,
 SUSD1 ,-,,,
 SUSD3 ,-,,,
 SUSD5 ,-,,,
 SUV39H2 ,-,,,
 SUV420H2 ,-,,,
 SUZ12 ,-,,,
 SUZ12P ,-,,,
 SV2A ,-,,,
 SVEP1 ,-,,,
 SVIP ,-,,,
 SVOP ,-,,,
 SWAP70 ,-,,,
 SYCE1 ,-,,,
 SYCE1L ,-,,,
 SYCE2 ,-,,,
 SYCP2 ,-,,,
 SYK ,-,,,
 SYMPK ,-,,,
 SYN2 ,-,,,
 SYN2 ,-,,,
 SYN3 ,-,,,
 SYN3 ,-,,,
 SYNC ,-,,,
 SYNE2 ,-,,,
 SYNGAP1 ,-,,,
 SYNGR1 ,-,,,
 SYNGR2 ,-,,,
 SYNGR4 ,-,,,
 SYNGR4 ,-,,,
 SYNJ2 ,-,,,
 SYNJ2BP ,-,,,
 SYNM ,-,,,
 SYNRG ,-,,,
 SYPL1 ,-,,,
 SYPL2 ,-,,,
 SYT1 ,-,,,
 SYT13 ,-,,,
 SYT15 ,-,,,
 SYT2 ,-,,,
 SYT3 ,-,,,
 SYT5 ,-,,,
 SYT6 ,-,,,
 SYT8 ,-,,,
 SYT9 ,-,,,
 SYTL1 ,-,,,
 SYTL3 ,-,,,
 TAC3 ,-,,,
 TACC1 ,-,,,
 TACC2 ,-,,,
 TACC3 ,-,,,
 TACO1 ,-,,,
 TACR1 ,-,,,
 TACR2 ,-,,,
 TADA1 ,-,,,
 TADA2A ,-,,,
 TADA2B ,-,,,
 TADA3 ,-,,,
 TAF11 ,-,,,
 TAF12 ,-,,,
 TAF1A ,-,,,
 TAF1B ,-,,,
 TAF1C ,-,,,
 TAF1D ,-,,,
 TAF1L ,-,,,
 TAF2 ,-,,,
 TAF3 ,-,,,
 TAF4 ,-,,,
 TAF4B ,-,,,
 TAF6 ,-,,,
 TAF6 ,-,,,
 TAF6L ,-,,,
 TAF8 ,-,,,
 TAGAP ,-,,,
 TAL2 ,-,,,
 TALDO1 ,-,,,
 TANC2 ,-,,,
 TANK ,-,,,
 TAOK3 ,-,,,
 TAP1 ,-,,,
 TAP1 ,-,,,
 TAPBP ,-,,,
 TAPBPL ,-,,,
 TAPT1 ,-,,,
 TARP ,-,,,
 TARS ,-,,,
 TARS2 ,-,,,
 TAS1R1 ,-,,,
 TAS1R3 ,-,,,
 TAS2R10 ,-,,,
 TAS2R14 ,-,,,
 TAS2R19 ,-,,,
 TAS2R20 ,-,,,
 TAS2R31 ,-,,,
 TAS2R5 ,-,,,
 TASP1 ,-,,,
 TATDN1 ,-,,,
 TATDN2 ,-,,,
 TATDN3 ,-,,,
 TAX1BP3 ,-,,,
 TAX1BP3 ,-,,,
 TBC1D1 ,-,,,
 TBC1D1 ,-,,,
 TBC1D10B ,-,,,
 TBC1D10C ,-,,,
 TBC1D12 ,-,,,
 TBC1D13 ,-,,,
 TBC1D14 ,-,,,
 TBC1D17 ,-,,,
 TBC1D17 ,-,,,
 TBC1D19 ,-,,,
 TBC1D20 ,-,,,
 TBC1D22A ,-,,,
 TBC1D22B ,-,,,
 TBC1D22B ,-,,,
 TBC1D23 ,-,,,
 TBC1D3 ,-,,,
 TBC1D3B ,-,,,
 TBC1D3C ,-,,,
 TBC1D3C ,-,,,
 TBC1D3C ,-,,,
 TBC1D3F ,-,,,
 TBC1D3G ,-,,,
 TBC1D3G ,-,,,
 TBC1D3H ,-,,,
 TBC1D4 ,-,,,
 TBC1D7 ,-,,,
 TBC1D8 ,-,,,
 TBC1D9 ,-,,,
 TBC1D9B ,-,,,
 TBCA ,-,,,
 TBCB ,-,,,
 TBCB ,-,,,
 TBCC ,-,,,
 TBCCD1 ,-,,,
 TBCCD1 ,-,,,
 TBCD ,-,,,
 TBCEL ,-,,,
 TBCK ,-,,,
 TBCK ,-,,,
 TBKBP1 ,-,,,
 TBL1XR1 ,-,,,
 TBL2 ,-,,,
 TBL3 ,-,,,
 TBRG4 ,-,,,
 TBX10 ,-,,,
 TBX19 ,-,,,
 TBX20 ,-,,,
 TBX21 ,-,,,
 TBX6 ,-,,,
 TBXA2R ,-,,,
 TBXAS1 ,-,,,
 TCEA1 ,-,,,
 TCEA3 ,-,,,
 TCEB1 ,-,,,
 TCEB2 ,-,,,
 TCEB3B ,-,,,
 TCEB3B ,-,,,
 TCERG1 ,-,,,
 TCERG1L ,-,,,
 TCF12 ,-,,,
 TCF15 ,-,,,
 TCF19 ,-,,,
 TCF20 ,-,,,
 TCF21 ,-,,,
 TCF25 ,-,,,
 TCF3 ,-,,,
 TCF7 ,-,,,
 TCF7L1 ,-,,,
 TCFL5 ,-,,,
 TCHP ,-,,,
 TCIRG1 ,-,,,
 TCL6 ,-,,,
 TCN1 ,-,,,
 TCOF1 ,-,,,
 TCP1 ,-,,,
 TCP10 ,-,,,
 TCP10L ,-,,,
 TCP10L2 ,-,,,
 TCP11L1 ,-,,,
 TCP11L2 ,-,,,
 TCTA ,-,,,
 TCTA ,-,,,
 TCTE1 ,-,,,
 TCTE3 ,-,,,
 TCTEX1D1 ,-,,,
 TCTEX1D2 ,-,,,
 TCTN1 ,-,,,
 TCTN2 ,-,,,
 TCTN3 ,-,,,
 TDG ,-,,,
 TDGF1 ,-,,,
 TDH ,-,,,
 TDRD1 ,-,,,
 TDRD10 ,-,,,
 TDRD3 ,-,,,
 TDRD6 ,-,,,
 TDRD7 ,-,,,
 TDRKH ,-,,,
 TEAD2 ,-,,,
 TEAD4 ,-,,,
 TEC ,-,,,
 TECPR1 ,-,,,
 TECPR2 ,-,,,
 TECR ,-,,,
 TECTA ,-,,,
 TECTB ,-,,,
 TEDDM1 ,-,,,
 TEKT2 ,-,,,
 TEKT2 ,-,,,
 TEKT3 ,-,,,
 TEKT4 ,-,,,
 TEKT5 ,-,,,
 TELO2 ,-,,,
 TEP1 ,-,,,
 TERC ,-,,,
 TERF1 ,-,,,
 TERF2 ,-,,,
 TES ,-,,,
 TESC ,-,,,
 TET1 ,-,,,
 TET2 ,-,,,
 TET3 ,-,,,
 TEX10 ,-,,,
 TEX14 ,-,,,
 TEX14 ,-,,,
 TEX15 ,-,,,
 TEX19 ,-,,,
 TEX2 ,-,,,
 TEX261 ,-,,,
 TEX9 ,-,,,
 TFAP2C ,-,,,
 TFB1M ,-,,,
 TFB2M ,-,,,
 TFCP2L1 ,-,,,
 TFDP1 ,-,,,
 TFEB ,-,,,
 TFF1 ,-,,,
 TFF2 ,-,,,
 TFF3 ,-,,,
 TFIP11 ,-,,,
 TFPT ,-,,,
 TFRC ,-,,,
 TG ,-,,,
 TG ,-,,,
 TGDS ,-,,,
 TGFB1 ,-,,,
 TGFB1I1 ,-,,,
 TGFB2 ,-,,,
 TGFBR1 ,-,,,
 TGIF1 ,-,,,
 TGIF2 ,-,,,
 TGM1 ,-,,,
 TGM2 ,-,,,
 TGM3 ,-,,,
 TGM4 ,-,,,
 TH ,-,,,
 THADA ,-,,,
 THAP11 ,-,,,
 THAP11 ,-,,,
 THAP3 ,-,,,
 THAP3 ,-,,,
 THAP7 ,-,,,
 THAP8 ,-,,,
 THAP8 ,-,,,
 THBD ,-,,,
 THBS1 ,-,,,
 THBS2 ,-,,,
 THBS3 ,-,,,
 THBS3 ,-,,,
 THBS4 ,-,,,
 THEM4 ,-,,,
 THEM5 ,-,,,
 THEMIS ,-,,,
 THG1L ,-,,,
 THNSL2 ,-,,,
 THOC1 ,-,,,
 THOC3 ,-,,,
 THOC4 ,-,,,
 THOC5 ,-,,,
 THOC7 ,-,,,
 THRA ,-,,,
 THRAP3 ,-,,,
 THSD7B ,-,,,
 THTPA ,-,,,
 THUMPD2 ,-,,,
 THUMPD3 ,-,,,
 THY1 ,-,,,
 THYN1 ,-,,,
 THYN1 ,-,,,
 TIA1 ,-,,,
 TIAF1 ,-,,,
 TIAM1 ,-,,,
 TIAM2 ,-,,,
 TIFAB ,-,,,
 TIGD1 ,-,,,
 TIGD3 ,-,,,
 TIGD4 ,-,,,
 TIGD6 ,-,,,
 TIGD7 ,-,,,
 TIMD4 ,-,,,
 TIMELESS ,-,,,
 TIMM13 ,-,,,
 TIMM17A ,-,,,
 TIMM22 ,-,,,
 TIMM44 ,-,,,
 TIMM50 ,-,,,
 TIMM8B ,-,,,
 TIMM8B ,-,,,
 TIMP2 ,-,,,
 TIMP3 ,-,,,
 TIMP4 ,-,,,
 TIMP4 ,-,,,
 TINAG ,-,,,
 TINAGL1 ,-,,,
 TIPARP ,-,,,
 TIPIN ,-,,,
 TIPRL ,-,,,
 TIRAP ,-,,,
 TJAP1 ,-,,,
 TJP2 ,-,,,
 TK1 ,-,,,
 TK2 ,-,,,
 TKT ,-,,,
 TLCD1 ,-,,,
 TLE6 ,-,,,
 TLK1 ,-,,,
 TLK2 ,-,,,
 TLN1 ,-,,,
 TLN1 ,-,,,
 TLR2 ,-,,,
 TLR3 ,-,,,
 TLR4 ,-,,,
 TLR5 ,-,,,
 TLR9 ,-,,,
 TM2D1 ,-,,,
 TM2D3 ,-,,,
 TM4SF1 ,-,,,
 TM4SF18 ,-,,,
 TM4SF19 ,-,,,
 TM4SF20 ,-,,,
 TM4SF4 ,-,,,
 TM4SF5 ,-,,,
 TM6SF1 ,-,,,
 TM7SF4 ,-,,,
 TM9SF4 ,-,,,
 TMBIM1 ,-,,,
 TMBIM4 ,-,,,
 TMC1 ,-,,,
 TMC3 ,-,,,
 TMC4 ,-,,,
 TMC6 ,-,,,
 TMC8 ,-,,,
 TMCC2 ,-,,,
 TMCC3 ,-,,,
 TMCO2 ,-,,,
 TMCO3 ,-,,,
 TMCO4 ,-,,,
 TMED1 ,-,,,
 TMED3 ,-,,,
 TMED4 ,-,,,
 TMED5 ,-,,,
 TMED6 ,-,,,
 TMED8 ,-,,,
 TMED9 ,-,,,
 TMEFF1 ,-,,,
 TMEM100 ,-,,,
 TMEM101 ,-,,,
 TMEM102 ,-,,,
 TMEM104 ,-,,,
 TMEM105 ,-,,,
 TMEM106B ,-,,,
 TMEM106C ,-,,,
 TMEM107 ,-,,,
 TMEM109 ,-,,,
 TMEM11 ,-,,,
 TMEM115 ,-,,,
 TMEM120A ,-,,,
 TMEM120B ,-,,,
 TMEM121 ,-,,,
 TMEM123 ,-,,,
 TMEM125 ,-,,,
 TMEM126A ,-,,,
 TMEM126B ,-,,,
 TMEM126B ,-,,,
 TMEM129 ,-,,,
 TMEM130 ,-,,,
 TMEM131 ,-,,,
 TMEM132A ,-,,,
 TMEM132B ,-,,,
 TMEM132C ,-,,,
 TMEM132D ,-,,,
 TMEM132E ,-,,,
 TMEM135 ,-,,,
 TMEM136 ,-,,,
 TMEM138 ,-,,,
 TMEM138 ,-,,,
 TMEM141 ,-,,,
 TMEM143 ,-,,,
 TMEM143 ,-,,,
 TMEM145 ,-,,,
 TMEM147 ,-,,,
 TMEM147 ,-,,,
 TMEM149 ,-,,,
 TMEM149 ,-,,,
 TMEM14A ,-,,,
 TMEM14B ,-,,,
 TMEM14C ,-,,,
 TMEM150A ,-,,,
 TMEM150C ,-,,,
 TMEM151A ,-,,,
 TMEM151B ,-,,,
 TMEM154 ,-,,,
 TMEM155 ,-,,,
 TMEM156 ,-,,,
 TMEM159 ,-,,,
 TMEM160 ,-,,,
 TMEM161A ,-,,,
 TMEM165 ,-,,,
 TMEM167A ,-,,,
 TMEM167B ,-,,,
 TMEM169 ,-,,,
 TMEM17 ,-,,,
 TMEM170B ,-,,,
 TMEM171 ,-,,,
 TMEM173 ,-,,,
 TMEM175 ,-,,,
 TMEM180 ,-,,,
 TMEM181 ,-,,,
 TMEM183A ,-,,,
 TMEM183B ,-,,,
 TMEM184B ,-,,,
 TMEM185B ,-,,,
 TMEM188 ,-,,,
 TMEM189 ,-,,,
 TMEM189-UBE2V1 ,-,,,
 TMEM189-UBE2V1 ,-,,,
 TMEM19 ,-,,,
 TMEM194B ,-,,,
 TMEM195 ,-,,,
 TMEM199 ,-,,,
 TMEM2 ,-,,,
 TMEM20 ,-,,,
 TMEM200A ,-,,,
 TMEM200C ,-,,,
 TMEM201 ,-,,,
 TMEM203 ,-,,,
 TMEM206 ,-,,,
 TMEM208 ,-,,,
 TMEM209 ,-,,,
 TMEM214 ,-,,,
 TMEM216 ,-,,,
 TMEM217 ,-,,,
 TMEM218 ,-,,,
 TMEM219 ,-,,,
 TMEM22 ,-,,,
 TMEM222 ,-,,,
 TMEM223 ,-,,,
 TMEM223 ,-,,,
 TMEM229B ,-,,,
 TMEM232 ,-,,,
 TMEM233 ,-,,,
 TMEM25 ,-,,,
 TMEM26 ,-,,,
 TMEM30B ,-,,,
 TMEM38A ,-,,,
 TMEM38B ,-,,,
 TMEM39B ,-,,,
 TMEM40 ,-,,,
 TMEM41B ,-,,,
 TMEM42 ,-,,,
 TMEM43 ,-,,,
 TMEM44 ,-,,,
 TMEM45B ,-,,,
 TMEM48 ,-,,,
 TMEM49 ,-,,,
 TMEM50A ,-,,,
 TMEM50B ,-,,,
 TMEM53 ,-,,,
 TMEM54 ,-,,,
 TMEM55A ,-,,,
 TMEM59 ,-,,,
 TMEM59 ,-,,,
 TMEM59L ,-,,,
 TMEM60 ,-,,,
 TMEM61 ,-,,,
 TMEM62 ,-,,,
 TMEM63B ,-,,,
 TMEM63C ,-,,,
 TMEM64 ,-,,,
 TMEM65 ,-,,,
 TMEM69 ,-,,,
 TMEM69 ,-,,,
 TMEM70 ,-,,,
 TMEM71 ,-,,,
 TMEM74 ,-,,,
 TMEM79 ,-,,,
 TMEM80 ,-,,,
 TMEM81 ,-,,,
 TMEM82 ,-,,,
 TMEM84 ,-,,,
 TMEM85 ,-,,,
 TMEM87B ,-,,,
 TMEM88B ,-,,,
 TMEM8A ,-,,,
 TMEM8B ,-,,,
 TMEM90B ,-,,,
 TMEM91 ,-,,,
 TMEM91 ,-,,,
 TMEM92 ,-,,,
 TMEM93 ,-,,,
 TMEM97 ,-,,,
 TMEM98 ,-,,,
 TMEM9B ,-,,,
 TMF1 ,-,,,
 TMIGD2 ,-,,,
 TMOD1 ,-,,,
 TMPPE ,-,,,
 TMPRSS13 ,-,,,
 TMPRSS2 ,-,,,
 TMPRSS3 ,-,,,
 TMPRSS5 ,-,,,
 TMPRSS6 ,-,,,
 TMPRSS9 ,-,,,
 TMSB10 ,-,,,
 TMSL3 ,-,,,
 TMTC2 ,-,,,
 TMTC3 ,-,,,
 TMTC4 ,-,,,
 TMX2 ,-,,,
 TMX2 ,-,,,
 TMX3 ,-,,,
 TMX4 ,-,,,
 TNF ,-,,,
 TNFAIP2 ,-,,,
 TNFAIP6 ,-,,,
 TNFAIP8 ,-,,,
 TNFAIP8L1 ,-,,,
 TNFAIP8L3 ,-,,,
 TNFRSF10A ,-,,,
 TNFRSF10B ,-,,,
 TNFRSF11B ,-,,,
 TNFRSF13C ,-,,,
 TNFRSF17 ,-,,,
 TNFRSF18 ,-,,,
 TNFRSF19 ,-,,,
 TNFRSF25 ,-,,,
 TNFRSF4 ,-,,,
 TNFRSF8 ,-,,,
 TNFRSF9 ,-,,,
 TNFSF12 ,-,,,
 TNFSF12-TNFSF13 ,-,,,
 TNFSF14 ,-,,,
 TNFSF15 ,-,,,
 TNFSF18 ,-,,,
 TNFSF4 ,-,,,
 TNFSF8 ,-,,,
 TNFSF9 ,-,,,
 TNIK ,-,,,
 TNIP3 ,-,,,
 TNK1 ,-,,,
 TNK2 ,-,,,
 TNKS ,-,,,
 TNN ,-,,,
 TNNC1 ,-,,,
 TNNC1 ,-,,,
 TNNC2 ,-,,,
 TNNI1 ,-,,,
 TNNI2 ,-,,,
 TNNI3 ,-,,,
 TNNT1 ,-,,,
 TNNT2 ,-,,,
 TNNT3 ,-,,,
 TNPO1 ,-,,,
 TNPO2 ,-,,,
 TNRC18 ,-,,,
 TNRC6A ,-,,,
 TNS4 ,-,,,
 TNXB ,-,,,
 TOB2 ,-,,,
 TOE1 ,-,,,
 TOE1 ,-,,,
 TOM1 ,-,,,
 TOM1L1 ,-,,,
 TOMM20 ,-,,,
 TOMM20L ,-,,,
 TOMM22 ,-,,,
 TOMM34 ,-,,,
 TOMM40 ,-,,,
 TOMM5 ,-,,,
 TOMM6 ,-,,,
 TOMM7 ,-,,,
 TOMM70A ,-,,,
 TOP1P1 ,-,,,
 TOP1P2 ,-,,,
 TOP3A ,-,,,
 TOP3A ,-,,,
 TOP3B ,-,,,
 TOPBP1 ,-,,,
 TOPORS ,-,,,
 TOR1A ,-,,,
 TOR2A ,-,,,
 TOR3A ,-,,,
 TOX ,-,,,
 TP53 ,-,,,
 TP53AIP1 ,-,,,
 TP53BP1 ,-,,,
 TP53BP2 ,-,,,
 TP53I11 ,-,,,
 TP53I3 ,-,,,
 TP53TG1 ,-,,,
 TP53TG3B ,-,,,
 TP63 ,-,,,
 TP73 ,-,,,
 TPBG ,-,,,
 TPD52L2 ,-,,,
 TPH1 ,-,,,
 TPI1 ,-,,,
 TPK1 ,-,,,
 TPM1 ,-,,,
 TPM2 ,-,,,
 TPM4 ,-,,,
 TPMT ,-,,,
 TPPP ,-,,,
 TPPP2 ,-,,,
 TPR ,-,,,
 TPRA1 ,-,,,
 TPRG1 ,-,,,
 TPRKB ,-,,,
 TPRXL ,-,,,
 TPSAB1 ,-,,,
 TPSB2 ,-,,,
 TPSD1 ,-,,,
 TPSG1 ,-,,,
 TPT1 ,-,,,
 TPT1 ,-,,,
 TPX2 ,-,,,
 TRA2A ,-,,,
 TRABD ,-,,,
 TRAF1 ,-,,,
 TRAF2 ,-,,,
 TRAF3 ,-,,,
 TRAF3IP2 ,-,,,
 TRAF3IP3 ,-,,,
 TRAF5 ,-,,,
 TRAF6 ,-,,,
 TRAIP ,-,,,
 TRAK1 ,-,,,
 TRAK2 ,-,,,
 TRAM1L1 ,-,,,
 TRAM2 ,-,,,
 TRANK1 ,-,,,
 TRAPPC1 ,-,,,
 TRAPPC1 ,-,,,
 TRAPPC2L ,-,,,
 TRAPPC2L ,-,,,
 TRAPPC2P1 ,-,,,
 TRAPPC3 ,-,,,
 TRAPPC4 ,-,,,
 TRAPPC6A ,-,,,
 TRAT1 ,-,,,
 TRDMT1 ,-,,,
 TREH ,-,,,
 TREM1 ,-,,,
 TREM2 ,-,,,
 TREML1 ,-,,,
 TREML2 ,-,,,
 TREML3 ,-,,,
 TREML4 ,-,,,
 TRHDE ,-,,,
 TRIAP1 ,-,,,
 TRIAP1 ,-,,,
 TRIB2 ,-,,,
 TRIM11 ,-,,,
 TRIM13 ,-,,,
 TRIM14 ,-,,,
 TRIM17 ,-,,,
 TRIM2 ,-,,,
 TRIM23 ,-,,,
 TRIM24 ,-,,,
 TRIM28 ,-,,,
 TRIM29 ,-,,,
 TRIM3 ,-,,,
 TRIM31 ,-,,,
 TRIM32 ,-,,,
 TRIM33 ,-,,,
 TRIM35 ,-,,,
 TRIM36 ,-,,,
 TRIM39 ,-,,,
 TRIM4 ,-,,,
 TRIM40 ,-,,,
 TRIM44 ,-,,,
 TRIM45 ,-,,,
 TRIM46 ,-,,,
 TRIM46 ,-,,,
 TRIM47 ,-,,,
 TRIM50 ,-,,,
 TRIM50 ,-,,,
 TRIM52 ,-,,,
 TRIM54 ,-,,,
 TRIM55 ,-,,,
 TRIM56 ,-,,,
 TRIM58 ,-,,,
 TRIM59 ,-,,,
 TRIM6 ,-,,,
 TRIM6-TRIM34 ,-,,,
 TRIM61 ,-,,,
 TRIM62 ,-,,,
 TRIM63 ,-,,,
 TRIM65 ,-,,,
 TRIM68 ,-,,,
 TRIM7 ,-,,,
 TRIM71 ,-,,,
 TRIM78P ,-,,,
 TRIM9 ,-,,,
 TRIOBP ,-,,,
 TRIP10 ,-,,,
 TRIP12 ,-,,,
 TRIP13 ,-,,,
 TRIP4 ,-,,,
 TRIP6 ,-,,,
 TRIT1 ,-,,,
 TRMT12 ,-,,,
 TRMT2A ,-,,,
 TRMT5 ,-,,,
 TRMT5 ,-,,,
 TRMT6 ,-,,,
 TRMU ,-,,,
 TRNAU1AP ,-,,,
 TRNT1 ,-,,,
 TRPA1 ,-,,,
 TRPC1 ,-,,,
 TRPC2 ,-,,,
 TRPC4AP ,-,,,
 TRPC6 ,-,,,
 TRPM1 ,-,,,
 TRPM2 ,-,,,
 TRPM3 ,-,,,
 TRPM5 ,-,,,
 TRPM6 ,-,,,
 TRPM7 ,-,,,
 TRPS1 ,-,,,
 TRPT1 ,-,,,
 TRPT1 ,-,,,
 TRPV2 ,-,,,
 TRPV3 ,-,,,
 TRPV4 ,-,,,
 TRPV6 ,-,,,
 TRUB2 ,-,,,
 TSC1 ,-,,,
 TSC2 ,-,,,
 TSC22D2 ,-,,,
 TSEN34 ,-,,,
 TSEN54 ,-,,,
 TSG101 ,-,,,
 TSGA10 ,-,,,
 TSGA10 ,-,,,
 TSGA10 ,-,,,
 TSGA10IP ,-,,,
 TSGA13 ,-,,,
 TSGA14 ,-,,,
 TSHR ,-,,,
 TSN ,-,,,
 TSNARE1 ,-,,,
 TSNAX ,-,,,
 TSNAX-DISC1 ,-,,,
 TSNAXIP1 ,-,,,
 TSPAN1 ,-,,,
 TSPAN12 ,-,,,
 TSPAN14 ,-,,,
 TSPAN15 ,-,,,
 TSPAN18 ,-,,,
 TSPAN3 ,-,,,
 TSPAN31 ,-,,,
 TSPAN32 ,-,,,
 TSPAN33 ,-,,,
 TSPAN4 ,-,,,
 TSPAN4 ,-,,,
 TSPO2 ,-,,,
 TSPYL3 ,-,,,
 TSSC1 ,-,,,
 TSSC4 ,-,,,
 TSSK1B ,-,,,
 TSSK3 ,-,,,
 TSSK4 ,-,,,
 TSSK6 ,-,,,
 TSSK6 ,-,,,
 TST ,-,,,
 TSTD1 ,-,,,
 TSTD1 ,-,,,
 TSTD2 ,-,,,
 TTC13 ,-,,,
 TTC13 ,-,,,
 TTC14 ,-,,,
 TTC15 ,-,,,
 TTC16 ,-,,,
 TTC17 ,-,,,
 TTC18 ,-,,,
 TTC21A ,-,,,
 TTC21A ,-,,,
 TTC23L ,-,,,
 TTC24 ,-,,,
 TTC27 ,-,,,
 TTC30A ,-,,,
 TTC31 ,-,,,
 TTC33 ,-,,,
 TTC36 ,-,,,
 TTC37 ,-,,,
 TTC37 ,-,,,
 TTC39A ,-,,,
 TTC39C ,-,,,
 TTC4 ,-,,,
 TTC8 ,-,,,
 TTC9 ,-,,,
 TTC9C ,-,,,
 TTC9C ,-,,,
 TTF1 ,-,,,
